Rank,BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category,Sorce
467.0,P와 여고생 4,,80970544,마키 미요시,False,학산문화사(만화),2016-03-31,4500,4050,285.0,만화,2016년4월3주
846.0,소년 생활 대백과,,81321266,현태준,False,휴머니스트,2016-03-31,35000,31500,626.0,건강/취미,2016년4월3주
676.0,이기적인 남자,,79657586,서혜은,False,기타 출판사,2016-04-01,13000,11700,600.0,소설/시/희곡,2016년4월3주
300.0,노유진의 할 말은 합시다,,79750623,노회찬.유시민.진중권,False,기타 출판사,2016-04-01,16000,14400,725.0,사회과학,2016년4월3주
61.0,사소한 것들의 과학,,80288508,마크 미오도닉,True,기타 출판사,2016-04-01,17000,15300,2589.0,과학,2016년4월3주
506.0,기적의 숫자 리딩,,80376412,차서신호체계연구소,False,기타 출판사,2016-04-01,13000,11700,664.0,자기계발,2016년4월3주
342.0,기발한 과학책,,80412884,미첼 모피트.그레그 브라운,True,기타 출판사,2016-04-01,19500,17550,1828.0,과학,2016년4월3주
448.0,세계 종언의 세계록 3,,80486701,사자네 케이,True,영상출판미디어(주),2016-04-01,7000,6300,701.0,소설/시/희곡,2016년4월3주
103.0,던전 디펜스 2,,80486866,유헌화,True,영상출판미디어(주),2016-04-01,10000,9000,2749.0,소설/시/희곡,2016년4월3주
123.0,Re : 제로부터 시작하는 이세계 생활 7,,80487254,나가츠키 탓페이,True,영상출판미디어(주),2016-04-01,7000,6300,4579.0,소설/시/희곡,2016년7월3주
531.0,쿠마미코 1,,80487665,요시모토 마스메,True,기타 출판사,2016-04-01,5500,4950,422.0,만화,2016년4월3주
613.0,무예에 몸을 바친 지 백여 년. 엘프로 다시 하는 무사수행 3,,80487766,아카시 칵카쿠,True,영상출판미디어(주),2016-04-01,6800,6120,552.0,소설/시/희곡,2016년4월3주
231.0,노리즈키 린타로의 모험,,80557136,노리즈키 린타로,True,기타 출판사,2016-04-01,15000,13500,536.0,소설/시/희곡,2016년4월3주
848.0,바쁜 날에도 배는 고프다,,80935643,히라마쓰 요코,True,기타 출판사,2016-04-01,13000,11700,355.0,에세이,2016년4월3주
743.0,이름 없는 나비는 아직 취하지 않아,,80995466,모리 아키마로,True,황금가지,2016-04-01,12000,10800,162.0,소설/시/희곡,2016년4월3주
389.0,태양의 후예 OST,,81010219,삼호뮤직 편집부,False,기타 출판사,2016-04-01,6000,5400,353.0,예술/대중문화,2016년4월3주
713.0,일곱 가지 이야기,,81050951,가노 도모코,True,기타 출판사,2016-04-01,12800,11520,297.0,소설/시/희곡,2016년4월3주
35.0,나의 히어로 아카데미아 6,,81061435,호리코시 코헤이,False,서울미디어코믹스(서울문화사),2016-04-01,6000,5400,5766.0,만화,2016년4월3주
577.0,술이 있으면 어디든 좋아,,81063378,기타무라 가오루,True,기타 출판사,2016-04-01,13000,11700,345.0,소설/시/희곡,2016년4월3주
847.0,우주형제 27,,81071161,츄야 코야마,False,서울미디어코믹스(서울문화사),2016-04-01,4500,4050,295.0,만화,2016년4월3주
899.0,NPR 클래식 음악/음반 가이드,,81698227,테드 리비,True,기타 출판사,2016-04-01,30000,27000,693.0,예술/대중문화,2016년4월3주
799.0,내 것이었던 소녀,,80426920,마이클 로보텀,True,기타 출판사,2016-04-02,14800,13320,647.0,소설/시/희곡,2016년4월3주
359.0,멋진롬 심플한 살림법,,80435829,장새롬(멋진롬),False,기타 출판사,2016-04-02,14400,12960,953.0,요리/살림,2016년4월3주
202.0,할머니가 미안하다고 전해달랬어요,,79803644,프레드릭 배크만,True,기타 출판사,2016-04-04,14800,13320,6109.0,소설/시/희곡,2016년7월3주
906.0,역사를 만든 백가지 레시피,,80797126,윌리엄 시트웰,True,기타 출판사,2016-04-04,26000,23400,274.0,역사,2016년4월3주
415.0,오늘처럼 고요히,,81250054,김이설,False,문학동네,2016-04-04,13000,11700,648.0,소설/시/희곡,2016년4월3주
143.0,피너츠 완전판 3 : 1955~1956,,79568273,찰스 M. 슐츠,True,기타 출판사,2016-04-05,22000,19800,1977.0,만화,2016년4월3주
914.0,2016 SKCT SK그룹 종합역량검사 실전편,,79796069,SD적성검사연구소,False,시대고시기획,2016-04-05,16000,14400,50.0,수험서/자격증,2016년4월3주
744.0,마법의 림프 순환 다이어트,,80975768,배은정,False,기타 출판사,2016-04-05,14500,13050,707.0,건강/취미,2016년4월3주
609.0,"어서오세요, 오늘의 동네서점",,81049312,땡스북스 + 퍼니플랜,False,기타 출판사,2016-04-05,5000,4500,252.0,인문학,2016년4월3주
404.0,리딩으로 리드하라,,81090847,이지성,False,기타 출판사,2016-04-05,20000,18000,7469.0,자기계발,2016년4월3주
88.0,나락은 어디로 이야기,,81309464,나카무라 아스미코,True,기타 출판사,2016-04-05,5500,4950,981.0,만화,2016년4월3주
904.0,무작정 따라하기 타이베이.타이완 북부,,81312029,이진경.김경현,False,길벗,2016-04-05,18500,16650,516.0,여행,2016년7월3주
724.0,도쿄 구울:re 5,,81312320,이시다 스이,False,대원씨아이(만화),2016-04-05,4800,4320,1158.0,만화,2016년7월3주
216.0,마기 27,,81312618,오타카 시노부,False,대원씨아이(만화),2016-04-05,4500,4050,722.0,만화,2016년4월3주
92.0,와지의 지극히 개인적인,,81500962,서영관,False,기타 출판사,2016-04-05,22000,19800,483.0,예술/대중문화,2016년4월3주
438.0,백야행 1,,80801844,히가시노 게이고,True,기타 출판사,2016-04-06,19800,17820,5721.0,소설/시/희곡,2016년4월3주
553.0,백야행 2,,80802119,히가시노 게이고,True,기타 출판사,2016-04-06,19800,17820,5165.0,소설/시/희곡,2016년4월3주
437.0,늑대소녀와 흑왕자 14,,81419682,하타 아유코,False,학산문화사(만화),2016-04-06,4500,4050,326.0,만화,2016년4월3주
795.0,보디가드와 위험한 키스,,81423920,Karin Chatnoir Omega,True,현대지능개발사,2016-04-06,4800,4320,91.0,만화,2016년4월3주
195.0,"나, 피해자",,81424966,키무라 히데사토,False,현대지능개발사,2016-04-06,5500,4950,424.0,만화,2016년4월3주
607.0,좋아함 끝에 너,,81425439,Shiine Sakura,False,현대지능개발사,2016-04-06,5500,4950,264.0,만화,2016년4월3주
269.0,홈리스 샐러리맨 2,,81425894,이마 이치코,False,현대지능개발사,2016-04-06,5500,4950,443.0,만화,2016년4월3주
12.0,임경선의 도쿄,,81466747,임경선,False,기타 출판사,2016-04-06,13000,11700,1058.0,여행,2016년4월3주
230.0,고양이 털갈이엔 브레이크가 없지,,81515230,강아,False,기타 출판사,2016-04-06,12000,10800,1024.0,만화,2016년4월3주
853.0,"모지스 할머니, 평범한 삶의 행복을 그리다",,81304472,이소영,False,기타 출판사,2016-04-07,12800,11520,1529.0,예술/대중문화,2016년7월3주
608.0,나는 부동산 싸게 사기로 했다,,81392167,김효진,False,기타 출판사,2016-04-07,13500,12150,703.0,경제경영,2016년4월3주
140.0,무직전생 7,,81404422,리후진 나 마고노테,True,기타 출판사,2016-04-07,8800,7920,2124.0,소설/시/희곡,2016년4월3주
503.0,종말의 세라프 6,,81406493,카가미 타카야,True,기타 출판사,2016-04-07,6800,6120,420.0,소설/시/희곡,2016년4월3주
205.0,학전도시 애스터리스크 8,,81425342,미야자키 유,True,기타 출판사,2016-04-07,6800,6120,503.0,소설/시/희곡,2016년4월3주
299.0,베아트리체 1~2 세트 - 전2권,,80886060,마셰리,False,디앤씨미디어(주)(D&C미디어),2016-04-08,22000,19800,473.0,소설/시/희곡,2016년4월3주
586.0,신은 주사위 놀이를 하지 않는다,,81089205,데이비드 핸드,True,기타 출판사,2016-04-08,17000,15300,2493.0,과학,2016년7월3주
250.0,가르쳐줘! 갸루코짱 1,,81307642,스즈키 켄야,True,기타 출판사,2016-04-08,8000,7200,414.0,만화,2016년4월3주
465.0,종말의 세라프 10,,81309171,야마모토 야마토,True,학산문화사(만화),2016-04-08,4500,4050,519.0,만화,2016년4월3주
286.0,종말의 세라프 10 + 소설 종말의 세라프 6 합본 세트,,81309877,야마모토 야마토,True,학산문화사(만화),2016-04-08,11300,10170,210.0,만화,2016년4월3주
161.0,빌리 배트 17,,81310042,우라사와 나오키,True,학산문화사(만화),2016-04-08,5500,4950,1025.0,만화,2016년4월3주
403.0,당신의 집을 편집해드립니다 : Beams at Home,,81393987,빔스,True,기타 출판사,2016-04-08,18000,16200,483.0,요리/살림,2016년4월3주
401.0,영웅교실 3,,81507288,아라키 신,True,서울문화사,2016-04-08,7000,6300,275.0,소설/시/희곡,2016년4월3주
712.0,마법전쟁 10,,81507585,스즈키 히사시,True,서울문화사,2016-04-08,6800,6120,129.0,소설/시/희곡,2016년4월3주
664.0,레이먼드 챈들러,,81526241,레이먼드 챈들러,True,현대문학,2016-04-08,16000,14400,1872.0,소설/시/희곡,2016년7월3주
551.0,이문열 중단편전집 출간 기념 수상작 모음집,,81686212,이문열,True,민음사,2016-04-08,5000,4500,433.0,소설/시/희곡,2016년4월3주
488.0,2016 EBS 공인단기 공인중개사 1차 핵심요약집,(부동산학개론 + 민법 및 민사특별법),79663724,한동균,True,에스티앤북스(ST&BOOKS),2016-04-10,24000,24000,509.0,수험서/자격증,2016년7월3주
746.0,초등인성 고전읽기의 힘,,80422103,이화자,False,기타 출판사,2016-04-10,13000,11700,348.0,좋은부모,2016년4월3주
47.0,나는 왜 저 인간이 싫을까?,,80758214,오카다 다카시,True,기타 출판사,2016-04-10,13000,11700,1471.0,자기계발,2016년4월3주
317.0,아지랑이 데이즈 공식 앤솔로지 코믹 Spicy,,81049620,じん(自然の敵P)(진),False,디앤씨미디어(주)(D&C미디어),2016-04-10,5000,4500,336.0,만화,2016년4월3주
74.0,온라인 게임의 신부는 여자아이가 아니라고 생각한 거야? 6,,81049696,키네코 시바이,True,디앤씨미디어(주)(D&C미디어),2016-04-10,6800,6120,1074.0,소설/시/희곡,2016년4월3주
714.0,마력을 쓰지 못하는 마술사 1,,81049774,타카나시 히카루,True,디앤씨미디어(주)(D&C미디어),2016-04-10,7000,6300,293.0,소설/시/희곡,2016년4월3주
34.0,이 멋진 세계에 폭염을! 2,,81049776,아카츠키 나츠메,True,디앤씨미디어(주)(D&C미디어),2016-04-10,6800,6120,2901.0,소설/시/희곡,2016년4월3주
33.0,시원찮은 그녀를 위한 육성방법 8,,81049863,마루토 후미아키,True,디앤씨미디어(주)(D&C미디어),2016-04-10,6800,6120,2401.0,소설/시/희곡,2016년4월3주
530.0,세월호 이후의 사회과학,,81264158,김종엽,True,기타 출판사,2016-04-10,20000,19000,306.0,사회과학,2016년4월3주
796.0,2016 김종석 행정법총론 시험장용 중요판례집,,81307042,김종석,False,에스티앤북스(ST&BOOKS),2016-04-10,14000,12600,169.0,수험서/자격증,2016년4월3주
527.0,하일권 아트북 Hailkwon - artbook,,81313045,하일권,False,예담,2016-04-10,18000,16200,249.0,만화,2016년4월3주
636.0,술 한잔 인생 한입 28,,81467731,라즈웰 호소키,True,기타 출판사,2016-04-10,5000,4500,204.0,만화,2016년4월3주
667.0,기동전사 건담 MSV-R 조니 라이덴의 귀환 9,,81468233,아크 퍼포맨스,True,기타 출판사,2016-04-10,8000,7200,158.0,만화,2016년4월3주
387.0,"여기사 씨, 저스코 가자 1",,81507207,이토 히로,True,서울문화사,2016-04-10,6800,6120,186.0,소설/시/희곡,2016년4월3주
386.0,쿠다미미의 고양이 4,,81526054,나카야마 미유키,True,디앤씨미디어(주)(D&C미디어),2016-04-10,5000,4500,165.0,만화,2016년4월3주
183.0,동방영나암 4,,81526068,ZUN,True,디앤씨미디어(주)(D&C미디어),2016-04-10,6500,5850,541.0,만화,2016년4월3주
117.0,"이 사랑과, 그 미래 3",,81526350,모리하시 빙고,True,디앤씨미디어(주)(D&C미디어),2016-04-10,6800,6120,503.0,소설/시/희곡,2016년4월3주
794.0,신참 사장의 퍼펙트 게임 1,,81526480,츠가와 토모타카,True,디앤씨미디어(주)(D&C미디어),2016-04-10,6800,6120,123.0,소설/시/희곡,2016년4월3주
60.0,용사님의 스승님 2,,81526641,미츠오카 요,True,디앤씨미디어(주)(D&C미디어),2016-04-10,8800,7920,860.0,소설/시/희곡,2016년4월3주
11.0,다시 봄이 올 거예요,,80284936,416세월호참사 작가기록단,False,창비,2016-04-11,18000,16200,2646.0,에세이,2016년4월3주
587.0,맛 보장 김치,,80733915,당근정말시러,False,기타 출판사,2016-04-11,28000,25200,4743.0,요리/살림,2016년7월3주
270.0,엔 아이 지 N.I.G.,,80965480,류향,False,기타 출판사,2016-04-11,11000,9900,413.0,소설/시/희곡,2016년4월3주
241.0,스노우 블라인드,,81011524,라그나르 요나손,True,기타 출판사,2016-04-11,14800,13320,460.0,소설/시/희곡,2016년4월3주
972.0,피싱의 경제학,,81054419,조지 애거로프.로버트 J. 실러,True,알에이치코리아(RHK),2016-04-11,19000,17100,368.0,경제경영,2016년4월3주
146.0,쓰레기와 금화의 퀄리디아,,81060551,사가라 소우.와타리 와타루,True,서울문화사,2016-04-11,6800,6120,818.0,소설/시/희곡,2016년4월3주
32.0,해커스 토익 실전 1000제. 1 Reading,(리딩) 문제집 (신토익 Edition) (해설집 별매),81236175,해커스어학연구소,False,해커스어학연구소(Hackers),2016-04-11,11900,10710,15867.0,외국어,2016년7월3주
466.0,피어나다 두번째,,81265546,최향미,False,기타 출판사,2016-04-11,20000,18000,1014.0,건강/취미,2016년4월3주
25.0,노 게임 노 라이프 8 특별판,,81301785,카미야 유우,True,영상출판미디어(주),2016-04-11,31900,28710,1306.0,소설/시/희곡,2016년4월3주
288.0,인어와 고양이,,81303383,가랑.지나가던 개,True,영상출판미디어(주),2016-04-11,25000,22500,525.0,소설/시/희곡,2016년4월3주
135.0,어떻게 믿을 것인가,,81310888,김형석,False,기타 출판사,2016-04-11,12000,10800,1602.0,종교/역학,2016년4월3주
905.0,노 게임 노 라이프 8,,81311793,카미야 유우,True,영상출판미디어(주),2016-04-11,7000,6300,3738.0,소설/시/희곡,2016년7월3주
446.0,누구나 상처를 안고 살아간다,,81446829,김선현,False,웅진지식하우스,2016-04-11,13800,12420,327.0,자기계발,2016년4월3주
211.0,2016 이진욱 세무사의 공무원 지방세법,,81466181,이진욱,False,기타 출판사,2016-04-11,19000,17100,152.0,수험서/자격증,2016년4월3주
464.0,2016 최대리 전산세무 2급,(실기 + 필기),81482381,최남규,False,기타 출판사,2016-04-11,27000,24300,675.0,수험서/자격증,2016년4월3주
793.0,2016 혁명 국어 실전모의고사 1000제의 힘,,81678801,이정혁,False,에스티앤북스(ST&BOOKS),2016-04-11,22000,19800,75.0,수험서/자격증,2016년4월3주
239.0,이후의 시간 2,,81678991,류재현,False,기타 출판사,2016-04-11,9000,8100,198.0,소설/시/희곡,2016년4월3주
289.0,좋아 보이는 것들의 비밀,,81683517,이랑주,False,기타 출판사,2016-04-11,15000,13500,4190.0,경제경영,2016년7월3주
414.0,바간트 반영웅담 2,,81687278,야치마타 아유무,True,대원씨아이(단행본),2016-04-11,7000,6300,117.0,소설/시/희곡,2016년4월3주
710.0,Rail Wars! 일본국유철도공안대 7,,81687844,토요다 타쿠미,True,대원씨아이(단행본),2016-04-11,7000,6300,114.0,소설/시/희곡,2016년4월3주
99.0,종말에 뭐 하세요? 바쁘세요? 구해 주실 수 있나요? 2,,81687948,카레노 아키라,True,대원씨아이(단행본),2016-04-11,7000,6300,892.0,소설/시/희곡,2016년4월3주
665.0,레드 퀸 : 적혈의 여왕 1,,81711125,빅토리아 애비야드,True,황금가지,2016-04-11,13800,12420,615.0,소설/시/희곡,2016년4월3주
521.0,녹턴,,81880728,김선우,False,문학과지성사,2016-04-11,12000,10800,3039.0,소설/시/희곡,2016년7월3주
207.0,김대식의 인간 vs 기계,,74920737,김대식,False,기타 출판사,2016-04-12,18000,16200,3268.0,인문학,2016년4월3주
529.0,2016 위포트 NHIS 국민건강보험공단 최신기출유형분석 + 실전 모의고사,,81266728,황현빈.위포트 공기업 연구소,False,기타 출판사,2016-04-12,18000,16200,255.0,수험서/자격증,2016년4월3주
456.0,2016 해커스 한국사 능력 검정시험 기출문제집 고급,(1.2급),81303983,해커스 한국사연구소,False,기타 출판사,2016-04-12,21900,19710,471.0,수험서/자격증,2016년7월3주
739.0,스무 살의 열병,,81337121,김선정,False,기타 출판사,2016-04-12,9000,8100,110.0,소설/시/희곡,2016년4월3주
901.0,2016 최영희 사회 봉투 모의고사,,81433394,최영희,False,기타 출판사,2016-04-12,15000,13500,135.0,수험서/자격증,2016년4월3주
502.0,2016 태종국어 봉투모의고사,,81435187,이태종,False,기타 출판사,2016-04-12,17000,15300,234.0,수험서/자격증,2016년4월3주
44.0,해커스 토익 실전 1000제 1 Listening 문제집,(신토익 Edition) (해설집 별매),81466958,해커스어학연구소,False,해커스어학연구소(Hackers),2016-04-12,11900,10710,13486.0,외국어,2016년7월3주
