순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),source
707.0,국내도서,도쿄 리벤저스 11,278338640,9791134890841,,와쿠이 켄 지음,학산문화사(만화),2021-08-24,5000,4500,250점,5051.0,만화,2022년5월2주
19.0,국내도서,스파이 패밀리 7,278338673,9791134890896,,엔도 타츠야 지음,학산문화사(만화),2021-08-24,6000,5400,300점,9559.0,만화,2022년5월2주
440.0,국내도서,럭키 (10만부 기념 황금열쇠 양장 특별판),292457056,9791191891027,3320.0,김도윤 지음,북로망스,2021-08-25,16000,14400,800점,8023.0,자기계발,2022년5월2주
934.0,국내도서,해커스 일본어 JLPT N5 한 권으로 합격,278098575,9788965424369,13730,해커스 JLPT 연구소 지음,해커스어학연구소(Hackers),2021-08-26,26900,24210,"1,340점",13029.0,외국어,2024년7월2주
925.0,국내도서,극락왕생 4,278526144,9788954681773,7810.0,고사리박사 지음,문학동네,2021-08-26,12000,10800,600점,2402.0,만화,2022년5월2주
353.0,국내도서,주술회전 16,277359827,9791136741585,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),2021-08-27,5000,4500,250점,4111.0,만화,2022년5월2주
835.0,국내도서,아이주도 이유식 유아식 매뉴얼 세트,277560597,9791195616169,14590.0,BLW 연구소.안소정 지음,아퍼블리싱,2021-08-31,23500,21150,"1,170점",14631.0,요리/살림,2022년5월2주
422.0,국내도서,JLPT 일본어능력시험 한권으로 끝내기 N4,278100738,9788927712442,14730,이치우.이한나 지음,다락원,2021-09-01,27000,24300,"1,350점",20855.0,외국어,2024년7월2주
965.0,국내도서,해커스공무원 단원별 기출문제집 국어 세트 (7급.9급 공무원/군무원) - 전4권,278828718,9791166626296,14710.0,해커스 공무원시험연구소 지음,해커스공무원,2021-09-03,40000,36000,"2,000점",2843.0,수험서/자격증,2022년5월2주
917.0,국내도서,2022 신용한 행정학 합격노트 - 전2권,278963465,9791167220592,13350.0,신용한 지음,메가스터디교육(공무원),2021-09-09,26000,23400,"1,300점",2208.0,수험서/자격증,2022년5월2주
584.0,국내도서,체인소 맨 8,279309665,9791134878481,,후지모토 타츠키 지음,학산문화사(만화),2021-09-09,5000,4500,250점,2877.0,만화,2022년5월2주
499.0,국내도서,작별하지 않는다 (눈꽃 에디션),284254515,9788954682152,3810.0,한강 지음,문학동네,2021-09-09,14000,12600,700점,51971.0,소설/시/희곡,2022년5월2주
893.0,국내도서,너도 하늘말나리야,278129107,9791191826012,44810,이금이 지음,밤티,2021-09-10,12500,11250,620점,6542.0,청소년,2024년7월2주
674.0,국내도서,2022 선재국어 기출실록 (해설 통합형) 세트 - 전5권,279207438,9791165766368,14710.0,이선재 지음,에스티유니타스,2021-09-10,49500,44550,490점,2396.0,수험서/자격증,2022년5월2주
431.0,국내도서,묘사의 힘,279290084,9791155814024,3800.0,"샌드라 거스 지음, 지여울 옮김",윌북,2021-09-16,12800,11520,640점,9474.0,인문학,2022년5월2주
179.0,국내도서,어린 왕자 (회전목마 팝업북),279045746,9788931022056,7860.0,"생 텍쥐페리 지음, 전성자 옮김, 제라르 로 모나코",문예출판사,2021-09-17,19900,17910,990점,5685.0,소설/시/희곡,2022년5월2주
749.0,국내도서,2022 써니 행정법총론 기출문제집 - 전2권,279598908,9791165767013,14360.0,박준철 지음,에스티유니타스,2021-09-17,43000,38700,430점,3695.0,수험서/자격증,2022년5월2주
582.0,국내도서,도쿄 리벤저스 12,279768108,9791134892456,,와쿠이 켄 지음,학산문화사(만화),2021-09-17,5000,4500,250점,4875.0,만화,2022년5월2주
837.0,국내도서,그 비스크 돌은 사랑을 한다 7,279717443,9791138401326,7830.0,"후쿠다 신이치 지음, 김현주 옮김",㈜소미미디어,2021-09-30,5500,4950,270점,4356.0,만화,2022년5월2주
176.0,국내도서,JLPT 일본어능력시험 한권으로 끝내기 N2,279831796,9788927712428,14730,이치우.기타지마 치즈코 지음,다락원,2021-09-30,27000,24300,"1,350점",32597.0,외국어,2024년7월2주
642.0,국내도서,포인트 캐릭터 드로잉 - 전2권,280555213,9791163988199,4650.0,타코 지음,레진코믹스(레진엔터테인먼트),2021-09-30,28000,25200,"1,400점",18236.0,예술/대중문화,2022년5월2주
507.0,국내도서,2022 시나공 컴퓨터활용능력 1급 실기,280536975,9791165217044,,길벗 R&D 외 지음,길벗,2021-10-04,36000,32400,"1,800점",2003.0,컴퓨터/모바일,2022년5월2주
962.0,국내도서,2022 시나공 컴퓨터활용능력 2급 실기,280538637,9791165217051,13000.0,길벗 R&D 지음,길벗,2021-10-04,22000,19800,"1,100점",1685.0,컴퓨터/모바일,2022년5월2주
378.0,국내도서,제로 투 원 (리커버),280602221,9788947547567,3320.0,"피터 틸.블레이크 매스터스 지음, 이지연 옮김",한국경제신문,2021-10-04,18000,16200,900점,13131.0,경제경영,2022년5월2주
671.0,국내도서,아들의 뇌,280617315,9791191347456,3590.0,곽윤정 지음,포레스트북스,2021-10-06,15000,13500,750점,7784.0,좋은부모,2022년5월2주
795.0,국내도서,군중심리,280895774,9791139700114,,"귀스타브 르 봉 지음, 강주헌 옮김",현대지성,2021-10-08,12000,10800,600점,9688.0,인문학,2022년5월2주
244.0,국내도서,JLPT 일본어능력시험 한권으로 끝내기 N3,280870672,9788927712435,14730,이치우. 기타지마 치즈코 지음,다락원,2021-10-11,27000,24300,"1,350점",40584.0,외국어,2024년7월2주
892.0,국내도서,모든 것은 기본에서 시작한다,280898493,9791190382502,3810,손웅정 지음,수오서재,2021-10-15,16000,14400,800점,51224.0,에세이,2024년7월2주
673.0,국내도서,도쿄 리벤저스 13,281576571,9791134892463,,와쿠이 켄 지음,학산문화사(만화),2021-10-19,5000,4500,250점,3152.0,만화,2022년5월2주
752.0,국내도서,도쿄 리벤저스 14,281576709,9791134893767,,와쿠이 켄 지음,학산문화사(만화),2021-10-19,5000,4500,250점,3204.0,만화,2022년5월2주
634.0,국내도서,방금 떠나온 세계,281702287,9791160406504,3810.0,김초엽 지음,한겨레출판,2021-10-20,15000,13500,750점,11379.0,소설/시/희곡,2022년5월2주
577.0,국내도서,2022 시나공 정보처리기사 필기,281396175,9791165217303,13000.0,길벗 R&D 외 지음,길벗,2021-10-25,33000,29700,"1,650점",2919.0,컴퓨터/모바일,2022년5월2주
792.0,국내도서,2022 시나공 컴퓨터활용능력 2급 필기,281396595,9791165217297,13000.0,길벗 R&D 외 지음,길벗,2021-10-25,20000,18000,"1,000점",1878.0,컴퓨터/모바일,2022년5월2주
430.0,국내도서,2022 시나공 컴퓨터활용능력 1급 필기,281397024,9791165217280,,길벗 R&D 외 지음,길벗,2021-10-25,30000,27000,"1,500점",2727.0,컴퓨터/모바일,2022년5월2주
855.0,국내도서,무릎 좀 펴고 삽시다,281762916,9791191347500,3510.0,"구로사와 히사시 외 지음, 김은혜 옮김",포레스트북스,2021-10-25,15000,13500,750점,288.0,건강/취미,2022년5월2주
227.0,국내도서,사카모토 데이즈 1,281358399,9791136286673,7830,스즈키 유우토 지음,대원씨아이(만화),2021-10-27,6000,5400,300점,22416.0,만화,2024년7월2주
885.0,국내도서,보는 순간 사게 되는 1초 문구,282055971,9788968333422,3320.0,장문정 지음,블랙피쉬,2021-10-27,17800,16020,890점,5019.0,경제경영,2022년5월2주
31.0,국내도서,이어령의 마지막 수업,282121049,9791170400523,3100.0,"김지수 지음, 이어령",열림원,2021-10-27,16500,14850,820점,30504.0,인문학,2022년5월2주
573.0,국내도서,주술회전 공식 팬북,280840739,9791136745118,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),2021-10-29,10000,9000,500점,12514.0,만화,2022년5월2주
358.0,국내도서,거꾸로 읽는 세계사,281820039,9791191438406,3900.0,유시민 지음,돌베개,2021-10-29,17500,15750,870점,33225.0,역사,2022년5월2주
273.0,국내도서,괴수 8호 4,330067826,9791136755261,47830,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),2021-10-29,6000,5400,300점,8537.0,만화,2024년7월2주
808.0,국내도서,버치문서와 해방정국,282137558,9788976964489,3910,박태균 지음,역사비평사,2021-10-31,18500,16650,920점,5111.0,역사,2024년7월2주
323.0,국내도서,주식투자 절대 원칙,281664747,9791166570421,3320.0,주식농부 박영옥 지음,센시오,2021-11-01,17000,15300,850점,11469.0,경제경영,2022년5월2주
297.0,국내도서,주술회전 17,283072935,9791136746511,,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),2021-11-01,5000,4500,250점,3095.0,만화,2022년5월2주
349.0,국내도서,오십에 읽는 논어,282002130,9791190826839,3140.0,최종엽 지음,유노북스,2021-11-03,16000,14400,800점,18306.0,인문학,2022년5월2주
841.0,국내도서,2022 에듀윌 KBS한국어능력시험 2주끝장,282169956,9791136012869,13710.0,신은재.김지학 지음,에듀윌,2021-11-04,27000,24300,"1,350점",1125.0,수험서/자격증,2022년5월2주
421.0,국내도서,팔레스타인 100년 전쟁,282534468,9788932921488,93910,"라시드 할리디 지음, 유강은 옮김",열린책들,2021-11-05,25000,22500,"1,250점",6509.0,역사,2024년7월2주
677.0,국내도서,영어 필사 100일의 기적,282587324,9791166831515,13740,퍼포먼스 코치 리아 지음,넥서스,2021-11-10,15000,13500,750점,49113.0,외국어,2024년7월2주
579.0,국내도서,2022 선재국어 한 권으로 정리하는 마무리,282619220,9791165761417,13710.0,이선재 지음,에스티유니타스,2021-11-10,24000,21600,240점,2717.0,수험서/자격증,2022년5월2주
782.0,국내도서,거인의 포트폴리오,282921710,9791190977432,3320.0,강환국 지음,페이지2(page2),2021-11-10,18000,16200,900점,7704.0,경제경영,2022년5월2주
49.0,국내도서,웰씽킹 WEALTHINKING (10만 부 기념 한정판 골드 에디션),290215173,9791130677774,3190.0,켈리 최 지음,다산북스,2021-11-10,16000,14400,800점,31108.0,자기계발,2022년5월2주
647.0,국내도서,가가미 다카히로가 알려주는 손 그리는 법,282716093,9791187113515,13650.0,"가가미 다카히로 지음, 박현정 옮김",이아소,2021-11-11,22000,19800,"1,100점",8146.0,예술/대중문화,2022년5월2주
372.0,국내도서,종목 선정 나에게 물어봐,283304236,9791164408580,3320.0,김정수 지음,하움출판사,2021-11-11,26000,23400,"1,300점",6136.0,경제경영,2022년5월2주
827.0,국내도서,"2022 써니 행정법총론 SOS (Summary Of Sunny, 써니 요약집)",282133481,9791160182958,13360.0,박준철 지음,지금(도서출판),2021-11-12,24000,21600,"1,200점",2313.0,수험서/자격증,2022년5월2주
959.0,국내도서,요시다 세이지 작품집 & 원근법 테크닉,282539328,9788931465907,13650.0,"요시다 세이지 지음, 고영자 옮김",영진.com(영진닷컴),2021-11-15,18000,16200,900점,6904.0,컴퓨터/모바일,2022년5월2주
604.0,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 3 : 송 과장 편,282944418,9791165344221,3320.0,송희구 지음,서삼독,2021-11-19,15000,13500,750점,8326.0,자기계발,2022년5월2주
872.0,국내도서,도쿄 리벤저스 15,283744074,9791134895402,,와쿠이 켄 지음,학산문화사(만화),2021-11-24,5000,4500,250점,3183.0,만화,2022년5월2주
787.0,국내도서,도쿄 리벤저스 16,283744209,9791134895419,,와쿠이 켄 지음,학산문화사(만화),2021-11-24,5000,4500,250점,3168.0,만화,2022년5월2주
900.0,국내도서,2021 네친구 신광은 형사소송법 서브노트,258344122,9791155065860,13360,신광은 지음,도서출판웅비,2021-11-25,23000,21850,"1,150점",686.0,수험서/자격증,2021년6월1주
288.0,국내도서,나는 당신이 행복했으면 좋겠습니다,284303293,9791197647604,,박찬위 지음,하이스트,2021-11-25,13800,12420,690점,4250.0,에세이,2022년5월2주
4.0,국내도서,5년 후 나에게 - Q&A a day (2022 메리골드 Edition),283808888,9791158510244,14190.0,"포터 스타일 지음, 정지현 옮김",토네이도,2021-11-29,16800,15120,840점,8800.0,자기계발,2022년5월2주
839.0,국내도서,전봉준 : 지지 않는 녹두꽃,283480887,9791189171339,44810,송재찬 지음,서연비람,2021-11-30,9800,8820,490점,2846.0,청소년,2024년7월2주
860.0,국내도서,원피스 100,283685224,9791136289001,,오다 에이치로 지음,대원씨아이(만화),2021-11-30,5500,4950,270점,11697.0,만화,2022년5월2주
35.0,국내도서,경제기사 궁금증 300문 300답,283807227,9791191183139,3320.0,곽해선 지음,혜다,2021-11-30,22000,19800,"1,100점",4162.0,경제경영,2022년5월2주
695.0,국내도서,한 게으른 시인의 이야기,284079972,9791191859133,3810.0,최승자 지음,난다,2021-11-30,13000,11700,650점,10787.0,에세이,2022년5월2주
444.0,국내도서,"반 고흐, 영혼의 편지 1~2 세트 - 전2권 (스페셜 에디션)",284544133,9791168120778,4890.0,"빈센트 반 고흐 지음, 신성림.박은영 옮김",위즈덤하우스,2021-11-30,28000,25200,"1,400점",3840.0,예술/대중문화,2022년5월2주
259.0,국내도서,비하인드 도어,284462399,9791191043525,3840.0,"B. A. 패리스 지음, 이수영 옮김",모모,2021-12-06,15000,13500,750점,3754.0,소설/시/희곡,2022년5월2주
89.0,국내도서,테라피스트,284466791,9791191043518,3840.0,"B. A. 패리스 지음, 박설영 옮김",모모,2021-12-06,16000,14400,800점,6321.0,소설/시/희곡,2022년5월2주
50.0,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",284612957,9791138902199,13910.0,최태성 지음,이투스북,2021-12-09,15000,13500,750점,15212.0,수험서/자격증,2022년5월2주
59.0,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",284613557,9791138902212,13910.0,최태성 지음,이투스북,2021-12-09,14500,13050,720점,13914.0,수험서/자격증,2022년5월2주
608.0,국내도서,삶의 모든 색,283685382,9788955826333,3850.0,"리사 아이사토 지음, 김지은 옮김",길벗어린이,2021-12-10,42000,37800,"2,100점",11203.0,에세이,2022년5월2주
286.0,국내도서,금리와 환율 알고 갑시다,284203453,9791189352479,3320.0,김영익 지음,위너스북,2021-12-10,17000,15300,850점,2577.0,경제경영,2022년5월2주
470.0,국내도서,딱 2년 안에 무조건 돈 버는 부동산 투자 시크릿,284243232,9791162542521,3320.0,김세희(세빛희) 지음,비즈니스북스,2021-12-10,17500,15750,870점,8919.0,경제경영,2022년5월2주
354.0,국내도서,2022 최신판 위포트 공기업 NCS 직업기초능력평가+직무수행능력평가 통합 기본서 모듈형 + PSAT형,284637329,9791161981536,,위포트 연구소 지음,위포트,2021-12-10,23800,21420,"1,190점",1698.0,수험서/자격증,2022년5월2주
643.0,국내도서,도쿄 리벤저스 17,284640287,9791134895426,,와쿠이 켄 지음,학산문화사(만화),2021-12-10,5000,4500,250점,3095.0,만화,2022년5월2주
644.0,국내도서,도쿄 리벤저스 18,284640444,9791134895433,,와쿠이 켄 지음,학산문화사(만화),2021-12-10,5000,4500,250점,3069.0,만화,2022년5월2주
799.0,국내도서,셰익스피어 4대 비극 에디션 세트 - 전4권 (리커버 특별판),324177909,9788937416781,4840,"윌리엄 셰익스피어 지음, 최종철 옮김",민음사,2021-12-10,25000,22500,"1,250점",8762.0,소설/시/희곡,2024년7월2주
626.0,국내도서,ETS 토익 정기시험 기출입문서 LC 리스닝,284152482,9788917238587,13740,ETS 지음,와이비엠,2021-12-13,15000,13500,750점,24872.0,외국어,2024년7월2주
624.0,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),284153150,9788917238532,13740,ETS 엮음,(주)YBM(와이비엠),2021-12-13,17800,16020,890점,98542.0,외국어,2024년7월2주
481.0,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),284153629,9788917238549,13740,ETS 엮음,(주)YBM(와이비엠),2021-12-13,17800,16020,890점,108698.0,외국어,2024년7월2주
